time_seconds,T4_K,T8_K,T12_K,T16_K,NHF_kwm-2,IHF_volts,IHF_kwm-2,Observations,PID_state,O2_%,O2_inlet_%,DPT_volts,CO_ppm,CO2_ppm,APT_volts,Duct_TC_K,Ambient_TC_K,RH_volts
0.10100007057189941,18.133,18.74,18.944,20.326,0.0,0.0,0.0,start_logging,not_active,20.954350105037257,21.245268187700685,0.023151088,-0.7035207247548101,371.4795042475066,1.2836407,10.149,11.351,-0.001787412
1.4459998607635498,18.149,18.742,18.925,20.318,0.0,0.0,0.0,,not_active,20.954259162461238,21.24514630599288,0.023150871,-0.6635473046664089,371.48592582165315,1.2836735,10.138,11.348,-0.001059119
2.799999952316284,18.157,18.744,18.923,20.312,0.0,0.0,0.0,,not_active,20.95416821988522,21.24514630599288,0.023151524,-0.6615139172921829,371.4795042475066,1.2836297,10.153,11.341,-1.3285e-05
4.151000022888184,18.143,18.749,18.931,20.312,0.0,0.0,0.0,,not_active,20.953562120887714,21.24514630599288,0.023151306,-0.6615139172921829,371.8658591397416,1.2837281,10.161,11.346,-0.000539686
5.503999948501587,291.149,291.746,291.931,293.331,0.015705875000001854,0.0,0.0,start_test,not_active,20.954016833767817,21.24478398491603,0.023151415,-0.6608381879513558,371.8658591397416,1.2837172,10.167,11.362,-0.001614921
6.875999927520752,291.146,291.73,291.923,293.326,0.016646375000006222,0.24817961324199994,0.33824998140335083,,not_active,20.953653063463733,21.247204998839297,0.023150979,-0.6059553269025741,371.6726816936241,1.2837062,10.126,11.365,-0.00179351
8.259000062942505,291.138,291.744,291.92,293.312,0.014853250000004111,0.2970879803951008,0.6812499761581421,,not_active,20.95480454065341,21.251080837147587,0.023151524,-0.6323769640639796,371.601808723914,1.2837281,10.129,11.297,-0.001213424
9.641999959945679,291.132,291.714,291.91700000000003,293.329,0.017009750000004698,0.34576511237381347,1.0270000100135803,,not_active,20.953683285234423,21.24587316417762,0.023152068,-0.612049289673493,371.75633889810297,1.2836516,10.121,11.27,-0.000278881
11.016999959945679,291.127,291.721,291.912,293.318,0.0160835000000067,0.39382208754749937,1.3727499842643738,,not_active,20.954107776343836,21.249385573393536,0.023151524,-0.6086644436176272,371.5889655756207,1.2836188,10.132,11.27,-0.00015572
12.39299988746643,291.135,291.729,291.92,293.312,0.015451750000014154,0.44099195985738576,1.7164999842643738,,not_active,20.956471451528518,21.25192846902461,0.023151633,-0.6222162265446087,371.55673987783894,1.2836844,10.148,11.251,-0.000749636
13.76800012588501,291.13,291.721,291.91700000000003,293.307,0.015487374999997562,0.487593758125704,2.0604999661445618,,not_active,20.95665305941661,21.251685813624515,0.023151415,-0.6303435766897536,371.5889655756207,1.2836297,10.143,11.281,-0.001347256
15.147000074386597,291.135,291.726,291.92,293.304,0.015254624999995766,0.5335653835270019,2.4042500257492065,,not_active,20.955622746573642,21.245268187700685,0.023151633,-0.6276344599747006,371.8272118678133,1.283586,10.124,11.292,-0.000851345
16.52300000190735,291.145,291.723,291.929,293.296,0.015216625000001599,0.5790776837486673,2.7490000128746033,,not_active,20.951774322929847,21.24575239048534,0.023150871,-0.613406947706892,371.7692409599206,1.2836516,10.129,11.308,-0.000978752
17.895999908447266,291.128,291.737,291.91,293.307,0.014915000000009237,0.6239046372784992,3.0929999947547913,,not_active,20.9502288536654,21.246963451454736,0.023151197,-0.6066310562434012,371.6533580576597,1.2836079,10.129,11.308,-0.001453103
19.26900005340576,291.159,291.714,291.903,293.303,0.01872212499999597,0.6680556889816797,3.4362499713897705,,not_active,20.94971369724392,21.2459939378699,0.023151197,-0.6100221016510119,371.73059368799227,1.2835751,10.134,11.314,-0.000917335
20.6489999294281,291.14300000000003,291.741,291.884,293.303,0.017287625000002863,0.7116348109113029,3.7795000076293945,,not_active,20.950834952662902,21.252291898116983,0.023151197,-0.6296678473489266,371.56964193965655,1.2836188,10.132,11.278,-0.001214513
22.0239999294281,291.178,291.743,291.909,293.305,0.018242375000001778,0.754865434235162,4.124499976634979,,not_active,20.948562220054242,21.245388961392973,0.023151415,-0.6262830012930607,371.84005501610636,1.2836079,10.126,11.21,-0.001610892
23.401000022888184,291.187,291.743,291.909,293.303,0.01881475000000785,0.7973760471439388,4.468249976634979,,not_active,20.95010768931869,21.24514630599288,0.023151306,-0.620858568511224,371.84653550377743,1.2836625,10.121,11.164,-0.001434917
24.776000022888184,291.211,291.76,291.925,293.322,0.019484500000004918,0.8393905517383726,4.8125,,not_active,20.949743919014608,21.246842677762462,0.023151306,-0.6073067855842282,371.6855248419172,1.2835969,10.124,11.18,-0.000847206
26.15399980545044,291.249,291.771,291.912,293.311,0.022018625000000985,0.8807925227612092,5.15625,,not_active,20.950077190284045,21.25156503993224,0.023151088,-0.6195071098295699,371.5245730935817,1.2835969,10.129,11.208,-0.000717839
27.52900004386902,291.305,291.761,291.927,293.312,0.02577112499999466,0.9217375527063592,5.500749945640564,,not_active,20.950834952662902,21.251807695332335,0.023151306,-0.6310255053823255,371.5760635138033,1.2836625,10.129,11.224,-0.00034313
28.905999898910522,291.378,291.81,291.932,293.323,0.02864487499999648,0.9620530115012906,5.844500005245209,,not_active,20.95068328928155,21.24647924867008,0.023152177,-0.6682898087556737,371.7434957498099,1.2835969,10.118,11.224,-0.000215504
30.282999992370605,291.446,291.856,291.951,293.334,0.030416625000005783,1.001891704995644,6.188749969005585,,not_active,20.950198631894708,21.24514630599288,0.023150871,-0.660156259258784,371.75633889810297,1.2835969,10.121,11.18,-0.000155067
31.657000064849854,291.533,291.875,291.965,293.339,0.035112000000007686,1.0412002634531066,6.5329999923706055,,not_active,20.949743919014608,21.24660002236237,0.023151415,-0.6459287469909611,371.32497407331743,1.2836188,10.134,11.186,1.8948e-05
33.02999997138977,291.624,291.909,291.963,293.369,0.04143662500000095,1.079900393175602,6.8765000104904175,,not_active,20.951653158583134,21.24575239048534,0.023151197,-0.6499955217394131,371.3957881295032,1.2835642,10.121,11.205,-0.001147869
34.40300011634827,291.76800000000003,291.947,291.98,293.38,0.04936912500000167,1.1180563082448838,7.219749987125397,,not_active,20.951683380353824,21.246720796054642,0.023151088,-0.6472864050243743,371.35071928342836,1.2836516,10.145,11.2,-0.001675358
35.77999997138977,291.905,292.041,292.014,293.405,0.05326887499999485,1.15570197073159,7.563000023365021,,not_active,20.95250158627406,21.251444266239954,0.023150653,-0.658122871884558,371.17686547327503,1.2835969,10.132,11.142,-0.001589113
37.157999992370605,292.09,292.104,292.016,293.413,0.06368087500000892,1.192950433912631,7.907249987125397,,not_active,20.9528348575435,21.25035397896284,0.023150435,-0.7089451575366468,371.24125795531404,1.2836516,10.129,11.137,-0.001483158
38.52999997138977,292.263,292.173,292.045,293.444,0.07218812499999591,1.2297234428502803,8.251749992370605,,not_active,20.95277441400212,21.248779488901075,0.023151088,-0.7102966162182867,371.29922886320674,1.2835532,10.126,11.107,-0.000457252
39.90300011634827,292.505,292.271,292.058,293.485,0.08566862500000415,1.265842533373643,8.594749987125397,,not_active,20.952652972391462,21.246115819577714,0.023151088,-0.7082632288440607,371.3957881295032,1.2835532,10.137,11.031,-9.8441e-05
41.27900004386902,292.7,292.36,292.104,293.498,0.09280075000000076,1.3015002890366432,8.93800002336502,,not_active,20.952349922892708,21.244904758608318,0.023151633,-0.7008116080397429,371.49882788347077,1.2836297,10.132,11.001,-6.534e-06
42.65399980545044,292.95,292.491,292.14,293.528,0.10309637500001023,1.3367521250827463,9.282000005245209,,not_active,20.951683380353824,21.24587316417762,0.023150979,-0.6899689418278001,371.40220970364976,1.283586,10.14,11.026,-0.000473042
44.02499985694885,293.256,292.614,292.164,293.589,0.12012037500000552,1.3715001325726273,9.625749945640564,,not_active,20.950198631894708,21.245388961392973,0.023151415,-0.6947114459170791,371.466602185689,1.283586,10.148,11.053,-0.001606754
45.395999908447266,293.565,292.734,292.188,293.616,0.13599487500001003,1.4056767062063047,9.968499958515167,,not_active,20.95010768931869,21.245268187700685,0.023151197,-0.698102491324704,371.49882788347077,1.2836407,10.143,11.05,-0.000695515
46.769999980926514,293.864,292.891,292.221,293.654,0.1490312499999952,1.4393891855156538,10.31124997138977,,not_active,20.950804453628262,21.2459939378699,0.023150979,-0.6872598251127613,371.37646449353906,1.2834986,10.151,11.05,-0.000342803
48.144999980926514,294.245,293.06,292.284,293.701,0.16593175000000884,1.4727154092938695,10.654749989509583,,not_active,20.951744101159154,21.247084225147024,0.023151088,-0.6838749790568954,371.29922886320674,1.2836297,10.145,11.036,-0.000277139
49.51600003242493,294.602,293.239,292.334,293.74,0.18099162500000582,1.5056104667135661,10.998499989509583,,not_active,20.951653158583134,21.246236593269995,0.023151524,-0.6865840957719342,371.3571408575749,1.2836188,10.175,11.028,-0.001451469
50.89199995994568,295.026,293.424,292.361,293.811,0.20357550000000132,1.5379618203911494,11.341250002384186,,not_active,20.952380421927348,21.250838181747493,0.023150326,-0.6926842578946122,370.8291578529686,1.2835642,10.173,11.05,-0.00156374
52.26700019836426,295.434,293.636,292.428,293.861,0.21999387500000608,1.5699869617968945,11.685249984264374,,not_active,20.95462293276532,21.252533445501545,0.023150326,-0.7055541121290219,370.816255791151,1.2835532,10.17,11.061,-0.001568205
53.64199995994568,295.899,293.87,292.471,293.888,0.2399082500000016,1.6015499369159443,12.029000043869019,,not_active,20.95462293276532,21.246963451454736,0.023150871,-0.7089451575366468,370.9643643911934,1.283586,10.175,11.058,-0.00156472
55.019999980926514,296.363,294.072,292.534,293.963,0.2623805000000095,1.6326797828493518,12.372749984264374,,not_active,20.953895669421104,21.253381077378567,0.023151306,-0.7048783827881948,371.080247293454,1.2835314,10.194,11.094,-0.000991168
56.39399981498718,296.861,294.33299999999997,292.61,294.036,0.2832092499999986,1.6634486601560812,12.717249989509583,,not_active,20.953713784269066,21.2459939378699,0.023150762,-0.6899689418278001,371.0609825710144,1.283586,10.213,11.107,-0.000648146
57.76800012588501,297.366,294.602,292.672,294.091,0.3042018750000053,1.6937063477191914,13.06074994802475,,not_active,20.953653063463733,21.250474752655126,0.023151742,-0.6906508705203862,371.0480805091968,1.2835532,10.221,11.099,0.000100402
59.14300012588501,297.933,294.888,292.759,294.183,0.32889712500001383,1.7235484011035873,13.404250025749207,,not_active,20.953986334733173,21.24890137060888,0.023151306,-0.6852264377385495,370.8806482731902,1.2836079,10.235,11.172,6.9149e-05
60.51699995994568,298.524,295.182,292.845,294.259,0.3542644999999972,1.753001683704448,13.748000025749207,,not_active,20.954592433730678,21.254834793748056,0.023150871,-0.7028449954139688,370.8227362788218,1.2835751,10.251,11.208,-2.8857e-05
61.89399981498718,299.121,295.507,292.926,294.327,0.3783398749999975,1.7820289689640776,14.091499984264374,,not_active,20.954774318882716,21.251807695332335,0.023151415,-0.7089451575366468,370.842059914786,1.2835969,10.26,11.238,-0.000425346
63.26700019836426,299.762,295.834,293.02,294.418,0.4057497500000063,1.8107195131907907,14.43574994802475,,not_active,20.95474409711203,21.247931857024046,0.023151415,-0.7109785449108728,371.29922886320674,1.2836516,10.276,11.251,-0.00098093
64.65100002288818,300.415,296.179,293.10699999999997,294.492,0.4327416250000094,1.8389335240699953,14.779000043869019,,not_active,20.954380326807946,21.251080837147587,0.023151197,-0.6947114459170791,371.20261068338596,1.2836297,10.292,11.235,-0.000594025
66.02900004386902,301.106,296.56,293.216,294.584,0.4599662500000127,1.8669818868482537,15.125,,not_active,20.953744006039756,21.249627120778097,0.023151088,-0.7109785449108728,371.2605815912782,1.283586,10.327,11.202,-0.000804846
67.40899991989136,301.799,296.939,293.324,294.687,0.48800787499999976,1.8945236406505757,15.469500005245209,,not_active,20.954441047613276,21.24563161679306,0.023151524,-0.7055541121290219,371.46018061154246,1.2836844,10.338,11.197,-0.000781107
68.78499984741211,302.52,297.337,293.444,294.774,0.5155816250000056,1.9217260289804836,15.814499974250793,,not_active,20.953713784269066,21.253502959086386,0.023151197,-0.6892932124869873,371.40220970364976,1.2835751,10.368,11.21,-0.000689961
70.16100001335144,303.267,297.746,293.545,294.875,0.546318875000002,1.9484772573000293,16.15849995613098,,not_active,20.953895669421104,21.247931857024046,0.023150871,-0.6838749790568954,371.2541011036076,1.283586,10.398,11.243,-0.000398448
71.53399991989136,304.034,298.168,293.687,294.977,0.5752345000000049,1.9748623548470339,16.502499997615814,,not_active,20.952380421927348,21.25035397896284,0.023151524,-0.6926842578946122,371.20261068338596,1.2835642,10.425,11.278,-9.5828e-05
72.90899991989136,304.843,298.625,293.842,295.08,0.6045420000000046,2.000830592861123,16.845749974250793,,not_active,20.952622750620765,21.252049242716897,0.02315196,-0.6750657002191645,371.17044389912826,1.2836953,10.444,11.202,-0.000222909
74.28499984741211,305.675,299.095,293.95799999999997,295.194,0.6378300000000078,2.0264825528760877,17.189499974250793,,not_active,20.95286535657814,21.250838181747493,0.023151415,-0.6716746548115395,371.24125795531404,1.2836188,10.491,11.161,-0.000430246
75.65700006484985,306.546,299.584,294.115,295.315,0.6706382499999932,2.0518040412422027,17.53349995613098,,not_active,20.951895487276555,21.247811083331765,0.023150435,-0.6445772883093213,371.2799052272426,1.2835751,10.507,11.156,-0.000808549
77.0460000038147,307.428,300.089,294.259,295.431,0.703990375,2.0767097951732056,17.876500010490417,,not_active,20.95250158627406,21.252412671809264,0.023151088,-0.6642230340072217,371.1897675350924,1.283586,10.545,11.2,-0.000859185
78.47100019454956,308.362,300.624,294.436,295.555,0.7377771250000051,2.1015818510943016,18.22374999523163,,not_active,20.95186526550587,21.245509735085246,0.023151851,-0.6527046384544661,371.4408569755783,1.2835642,10.58,11.229,-0.001156798
79.84400010108948,309.286,301.171,294.588,295.702,0.7728131250000029,2.1267466874759293,18.580000042915344,,not_active,20.95292580011952,21.24890137060888,0.023151197,-0.6723565835041256,371.2927483755359,1.2835314,10.613,11.251,-0.000655006
81.22999978065491,310.243,301.736,294.77,295.805,0.8053862500000063,2.150661930033591,18.923250019550323,,not_active,20.95471387534134,21.24756842793168,0.023151197,-0.6716746548115395,371.3184935856466,1.2835642,10.629,11.254,-0.000287266
82.60400009155273,311.204,302.297,294.974,295.95,0.8389568750000022,2.1744796023124557,19.26974993944168,,not_active,20.954531990189295,21.245509735085246,0.023151197,-0.6303435766897536,371.4279549137607,1.2835751,10.678,11.251,-0.000730144
83.9779999256134,312.195,302.889,295.145,296.079,0.8744370000000068,2.1977754043219178,19.613250017166138,,not_active,20.954107776343836,21.244904758608318,0.023151197,-0.6215404972037959,371.50524945761754,1.2836079,10.711,11.286,-0.001324606
85.35399985313416,313.202,303.496,295.341,296.24,0.9101166250000065,2.22076252753353,19.956749975681305,,not_active,20.953592619922354,21.24647924867008,0.023150544,-0.6066310562434012,371.35071928342836,1.2834877,10.732,11.319,-0.001538912
86.73100018501282,314.244,304.136,295.551,296.38,0.9447251250000006,2.2434793903289187,20.300749957561493,,not_active,20.954441047613276,21.251807695332335,0.023151415,-0.620858568511224,371.1897675350924,1.2835314,10.798,11.297,-0.001628207
88.10599994659424,315.298,304.762,295.758,296.541,0.9821218750000025,2.265914131730852,20.64500004053116,,not_active,20.95471387534134,21.252171124424702,0.023151088,-0.6296678473489266,371.2090322575325,1.2836188,10.825,11.305,-0.001700186
89.48000001907349,316.366,305.40999999999997,295.978,296.684,1.017701749999997,2.288023811979363,20.988749980926514,,not_active,20.95480454065341,21.251807695332335,0.023151415,-0.6256010726004888,371.2090322575325,1.2835969,10.874,11.352,-0.001021441
90.85599994659424,317.44,306.087,296.207,296.874,1.053683000000001,2.3098310971436473,21.332249999046326,,not_active,20.95471387534134,21.249142917993442,0.023151197,-0.5930792733164054,371.35071928342836,1.2836079,10.928,11.39,-0.000491772
92.22999978065491,318.553,306.783,296.451,297.02,1.0885503750000043,2.3313889056045993,21.676249980926514,,not_active,20.954228940690545,21.25289687459392,0.023151851,-0.5842699944787029,371.4923473957999,1.283586,10.969,11.417,-0.000261676
93.60500001907349,319.666,307.474,296.68,297.175,1.1250588750000066,2.3526401848550935,22.01974993944168,,not_active,20.953895669421104,21.25289687459392,0.023151633,-0.5788517610485968,371.47308267336007,1.2835423,11.012,11.45,1.6443e-05
94.98199987411499,320.814,308.196,296.921,297.356,1.1628546250000016,2.3736372611816496,22.363499999046326,,not_active,20.954047055538506,21.249142917993442,0.023151524,-0.5707182115516929,371.22835589349665,1.2835969,11.08,11.469,3.7787e-05
96.35699987411499,321.974,308.925,297.194,297.553,1.1998215000000028,2.394400143783915,22.7077499628067,,not_active,20.956562394104537,21.252291898116983,0.023151306,-0.5876610398863136,371.1897675350924,1.2835751,11.102,11.493,3.485e-06
97.73600006103516,323.134,309.663,297.455,297.741,1.236660124999998,2.414874154234648,23.0514999628067,,not_active,20.954683376306697,21.247811083331765,0.023150762,-0.5558149699430714,371.3120720114998,1.2836407,11.167,11.493,-0.000160839
99.11100006103516,324.345,310.436,297.73199999999997,297.913,1.2735937500000096,2.4351537221902,23.396250009536743,,not_active,20.954531990189295,21.24587316417762,0.023151524,-0.5510724658537924,371.43443540143176,1.2835095,11.216,11.539,-0.000598925
100.48599982261658,325.54,311.217,298.011,298.112,1.3100025000000044,2.4551268279513097,23.740000009536743,,not_active,20.953713784269066,21.245509735085246,0.023151524,-0.5348115662117436,371.4279549137607,1.2835969,11.262,11.501,-0.000762377
101.86199998855591,326.765,311.985,298.315,298.298,1.3471403750000035,2.4748582800956704,24.0837499499321,,not_active,20.954865261458743,21.247931857024046,0.023151524,-0.5287114040890799,371.2799052272426,1.2835642,11.319,11.517,-0.001171608
103.23699998855591,328.004,312.777,298.627,298.51,1.3846582500000042,2.494367801881873,24.42774999141693,,not_active,20.954774318882716,21.252291898116983,0.023150762,-0.5490390784795665,371.1897675350924,1.2835642,11.376,11.542,-0.001541852
104.6159999370575,329.239,313.616,298.939,298.711,1.4188178750000082,2.5136326518241536,24.77149999141693,,not_active,20.95474409711203,21.24902214430117,0.023150979,-0.5551392406022444,371.27342473957174,1.2836079,11.469,11.547,-0.00161307
105.99100017547607,330.513,314.435,299.234,298.932,1.4589340000000028,2.5327277821103715,25.116249978542328,,not_active,20.95450149115466,21.245268187700685,0.023151415,-0.5510724658537924,371.44727854972484,1.2835423,11.534,11.496,-0.001796559
107.36800003051758,331.808,315.28499999999997,299.565,299.15,1.4964590000000013,2.551548054473462,25.460000038146973,,not_active,20.9557441881843,21.245268187700685,0.023150435,-0.5375206829268109,371.42153333961414,1.2835751,11.616,11.52,-0.001723599
108.74499988555908,333.074,316.135,299.901,299.37,1.5316184999999993,2.5701817039566577,25.80425000190735,,not_active,20.956016738648415,21.24902214430117,0.023150653,-0.5321024494967048,371.20261068338596,1.2836079,11.686,11.504,-0.001716739
110.12000012397766,334.373,316.99,300.223,299.604,1.5704640000000056,2.5886068473225734,26.148499965667725,,not_active,20.954925982264072,21.252291898116983,0.023150871,-0.5171930085363243,371.17044389912826,1.2835314,11.743,11.507,-0.001427839
111.49500012397766,335.67,317.883,300.589,299.8,1.6025502499999977,2.6068028120265754,26.49225002527237,,not_active,20.954774318882716,21.251080837147587,0.023150762,-0.5151596211620983,371.1897675350924,1.2835314,11.809,11.401,-0.001261773
112.87199997901917,336.984,318.789,300.949,300.061,1.6384958749999974,2.6248021210432237,26.83600002527237,,not_active,20.954471269383966,21.245268187700685,0.023150762,-0.5124505044470453,371.43443540143176,1.283586,11.863,11.365,-0.000964814
114.24699997901917,338.318,319.674,301.317,300.305,1.6757810000000013,2.642636162335717,27.180249989032745,,not_active,20.955592524802952,21.25265532720935,0.023150871,-0.49889872152006376,371.112472991236,1.2835969,11.917,11.338,-0.003003449
115.62400007247925,339.673,320.60699999999997,301.703,300.55,1.7108811250000042,2.6602587610875577,27.523999989032745,,not_active,20.955653245608282,21.255439770225,0.023150871,-0.5280356747482671,370.8935503350076,1.2835423,11.98,11.376,-0.000680379
116.99900007247925,341.027,321.528,302.087,300.79200000000003,1.7465560000000115,2.6777268201768307,27.868250012397766,,not_active,20.956259344605787,21.259072953133188,0.023150544,-0.5402297996418639,370.8034126428579,1.2836079,12.053,11.36,-5.4121e-05
118.37399983406067,342.399,322.455,302.474,301.055,1.7839836250000074,2.6949952217998625,28.212000012397766,,not_active,20.95674400199263,21.259679037625656,0.023150108,-0.5524239245354323,370.80983421700444,1.2835314,12.097,11.398,-0.000264943
119.75,343.795,323.392,302.875,301.316,1.8216440000000045,2.7120950848781535,28.55574995279312,,not_active,20.95677450102727,21.256409283809834,0.023150979,-0.5558149699430714,370.8999719091544,1.2836079,12.186,11.406,-0.000363275
121.12999987602234,345.18899999999996,324.358,303.286,301.569,1.8565707500000006,2.7290442973507854,28.899749994277954,,not_active,20.955925796072393,21.245268187700685,0.023150762,-0.5415874576752486,371.0867277811251,1.2836297,12.262,11.452,0.000121854
122.50499987602234,346.605,325.324,303.705,301.848,1.8937775000000063,2.7458845750303644,29.24474996328354,,not_active,20.95568346737897,21.247084225147024,0.023150979,-0.5287114040890799,370.91287397097176,1.2836079,12.366,11.474,-0.000173144
123.87900018692017,348.058,326.293,304.135,302.12,1.9325232500000114,2.7625119054446485,29.58849996328354,,active,20.956137902995124,21.249627120778097,0.023151633,-0.5341296375191718,370.83557942711514,1.2835751,12.463,11.507,-0.000910366
,,,,,,end_test
